Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2CPGQ7WaEkOICeEw0by4ZL,Tere Bina (Chain Mujhe Ab Aaye Na),Tera Chehra,Adnan Sami,2002-10-07,292052,46,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:15:35Z,"sufi,qawwali,desi pop,ghazal,bollywood,telugu pop,tollywood",T-Series,0.586,0.547,0.0,-9.351,1.0,0.0455,0.461,3.22e-05,0.131,0.785,85.018,4.0
spotify:track:0ScRAzkNibjRLPgPjsyMux,Mohabbatein Lutaaunga,Aapka... Abhijeet Sawant,Prem & Hardeep;Abhijeet Sawant,2005-04-14,356440,51,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:16:11Z,"bollywood,desi,desi pop,bhangra,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.62,0.637,8.0,-9.692,1.0,0.0437,0.101,3.44e-06,0.194,0.5,83.999,4.0
spotify:track:5oYRr51VatOtkFeEOursuZ,O Sanam,Sunoh,Lucky Ali,1996-05-06,223027,63,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:17:41Z,"desi pop,bollywood,hindi indie,indian indie,hindi pop",Sony Music India / 550 Music,0.76,0.555,7.0,-10.165,1.0,0.0465,0.409,0.213,0.0822,0.52,98.066,4.0
spotify:track:2bJZCUnAI9Se6MmtQy8Fcv,Deewana Tera,Deewana,Sonu Nigam,1999-02-05,360760,51,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:18:02Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop",T-Series,0.682,0.55,2.0,-11.072,1.0,0.0804,0.454,2.37e-05,0.0693,0.839,104.975,4.0
spotify:track:6tY5QQhqKXRd8qCDaTlAmg,Paree,Dhuan,Suneeta Rao,1990-10-01,361706,44,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:18:34Z,"desi pop,gujarati garba,indie pop,indian indie",Saregama,0.441,0.375,10.0,-13.343,1.0,0.061,0.0272,0.00353,0.0918,0.509,80.818,3.0
spotify:track:5WNasfh6bMkv4NKezJDUDp,Chudi,Maine Payal Hai Chhankai & Other Hits,Falguni Pathak,2013-01-01,255400,53,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:22:53Z,"gujarati garba,gujarati pop,desi pop,bhajan",Universal Music India Pvt Ltd.,0.824,0.844,6.0,-6.854,1.0,0.0659,0.0111,0.000914,0.078,0.969,96.996,4.0
spotify:track:4gmL6HURFqPMwx8nWQoOn2,Bolo Ta Ra Ra,Bolo Ta Ra Ra,Daler Mehndi,1995-02-19,313026,55,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:19:34Z,"bhangra,bollywood",Magnasound,0.703,0.848,6.0,-11.002,1.0,0.0462,0.282,0.295,0.0454,0.921,144.899,4.0
spotify:track:0MZRhgqbaDYPCk06rieFzu,O Piya,Maine Payal Hai Chhankai & Other Hits,Falguni Pathak,2013-01-01,289506,43,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-02-27T05:23:02Z,"gujarati garba,gujarati pop,desi pop,bhajan",Universal Music India Pvt Ltd.,0.674,0.464,10.0,-12.52,1.0,0.049,0.495,2.52e-06,0.066,0.727,137.967,4.0
spotify:track:39u5bn12M7xAvM4LMA75NT,Luv Letter,The Legend Of Michael Mishra,Meet Bros.;Kanika Kapoor,2016-07-21,220009,57,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-02T03:55:31Z,"bollywood,hindi pop,desi pop,desi",T-Series,0.803,0.856,2.0,-1.96,1.0,0.0416,0.478,0.0,0.106,0.906,99.018,4.0
spotify:track:5SFsFbeu1FmtrJJJ3ShKCT,Saiyan Dil Mein Aana Re - Remix,G-16 - Genext- Hot Remixes,Shamshad Begum;S.D.Burmanuj Matthews,2004-01-10,162733,24,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:24:12Z,"qawwali,ghazal,desi pop",Saregama,0.791,0.894,0.0,-9.581,1.0,0.0627,0.00115,0.702,0.339,0.837,101.959,4.0
spotify:track:69c3TizFHuPtBa7WTBTnXx,Dil Le Gayee,Nishani Pyar Di,Jassi,2008-06-30,292362,50,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-02T20:20:34Z,"bollywood,desi pop,desi",Times Music,0.787,0.889,10.0,-6.965,1.0,0.083,0.416,1.73e-05,0.0764,0.809,99.965,4.0
spotify:track:6p0XZ8wBzG7E5x9JNU7viI,Meri Beri Ke Ber Mat Todo - Remix,G-16 - Genext- Hot Remixes,Pallavi Kelkar;Roshanuj Matthews,2004-01-10,257040,20,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:24:20Z,desi pop,Saregama,0.776,0.797,6.0,-6.555,1.0,0.0612,0.076,0.000946,0.311,0.84,135.98,4.0
spotify:track:6OLc6pJBy0LQ3ikH3bpVw9,Jhumka Gira Re - Remix,Hit Mix Of Hit Remixes Vol 2,Asha Bhosle;Madan Mohan;El Astico,2004-04-30,249773,21,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:24:28Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop,qawwali,desi pop",Saregama,0.603,0.708,7.0,-12.231,1.0,0.275,0.0557,0.51,0.408,0.896,177.889,4.0
spotify:track:2S1l0T6YoH8ORqRTERkGu0,Babuji Dheere Chalna Remix,Hit Mix Of Hit Remixes,Geeta Dutt;O. P. Nayyar;Tookool,2005-12-06,143120,26,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:24:53Z,"ghazal,desi pop",Saregama,0.822,0.655,3.0,-11.64,0.0,0.0436,0.139,0.0,0.213,0.949,124.032,4.0
spotify:track:3nAUV8uY8ondJsp0bqdTXK,Dil Kya kare ( Show Me The Way Mix ),Kishore Da In The Daddy Mix,Kishore Kumar,2001-01-01,283080,28,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:25:08Z,"ghazal,bangla pop,hindi pop,bollywood",Universal Music India Pvt Ltd.,0.724,0.635,10.0,-10.605,0.0,0.0455,0.00822,0.00451,0.0472,0.446,105.983,4.0
spotify:track:5CQkn49h1UzI4gtwLxwMvh,Jab Chhaye Mera Jadoo - Lootmar,Number 1 Hits Ka Number 1 Mix,Pritha Mukherjee;Rajesh Roshan;Jai Walia,2007-01-07,243017,14,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:25:25Z,"desi pop,bollywood,indie pop,hindi indie",Saregama,0.613,0.846,9.0,-11.706,1.0,0.0953,0.00511,0.00778,0.078,0.653,135.9,4.0
spotify:track:3E9xIWRyVEvjHgeSKZTc3B,Disco 82 - Remix,"Baby Doll, Vol. 2",Sanjay Sawant;Shruti Pathak,2004-12-31,254840,26,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:25:54Z,"desi pop,bhajan,gujarati garba,bollywood,gujarati pop,desi",Saregama,0.819,0.8,9.0,-8.836,0.0,0.0495,0.00677,0.239,0.333,0.751,127.991,4.0
spotify:track:5AkIQT92BeLiiqomX1zSmP,Inhin Logon Ne,Number 1 Hits Ka Number 1 Mix,Pamela Jain;Ghulam Mohammed;Jai Walia,2007-01-07,257750,28,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:25:29Z,"gujarati garba,gujarati pop,bhajan,desi pop,indie pop,hindi indie",Saregama,0.877,0.684,8.0,-11.104,1.0,0.0735,0.0987,0.000688,0.115,0.962,117.933,4.0
spotify:track:6tBw0YriaKSzUr5M8xXH2H,Babuji Zara Dheere Chalo,Dum (Original Motion Picture Soundtrack),Sandeep Chowta;Sukhwinder Singh;Sonu Kakkar,2002-03-19,299013,59,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-03T07:34:39Z,"telugu pop,tollywood,bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.481,0.881,1.0,-6.014,1.0,0.241,0.097,0.0,0.112,0.754,150.04,4.0
spotify:track:3TMBs4N33Sq9A3ZrmJiucY,Ja Re Ja O Harjaee - Remix,G-16 - Genext- Hot Remixes,Pamela Jain;Kalyanji-Anandji;Anuj Mathews,2004-01-10,243346,22,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-07T18:13:28Z,"gujarati garba,gujarati pop,bhajan,ghazal,desi pop",Saregama,0.763,0.792,7.0,-9.582,1.0,0.0431,0.126,0.0101,0.339,0.732,97.973,4.0
spotify:track:3C7Ajzaiq9C4JHy55aidP5,Leke Pehla Pehla Pyar,Baby Doll Fully Loaded,Shruti Pathak;Kunal Shah,2006-08-11,184306,37,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2022-05-29T12:11:43Z,"gujarati garba,bollywood,gujarati pop,desi,desi pop",Saregama,0.801,0.706,6.0,-11.31,1.0,0.262,0.000743,0.00115,0.325,0.622,104.98,4.0
spotify:track:0iDAJqAHh2K0EBCQv01bgY,Kehta Hai Pal Pal Tumse (Remix),Lal Chunariya,Udit Narayan;Anuradha Paudwal,2001-12-11,217213,28,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-07T18:16:46Z,"bollywood,hindi pop,desi,bhajan,marathi pop,devotional,ghazal",T-Series,0.652,0.628,2.0,-13.51,1.0,0.152,0.469,0.000179,0.28,0.848,92.974,4.0
spotify:track:4UBC20ayn5J864fPoLp7GS,Aika Dajiba,Aika Dajiba,Vaishali Samant,2002,284653,0,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-07T18:17:18Z,"marathi pop,desi pop,gujarati garba",Vik's Band,0.574,0.721,6.0,-8.536,1.0,0.331,0.0586,0.0,0.72,0.92,75.976,4.0
spotify:track:5YRmAigOIXQRUcT5hPCLLB,Let The Music Play - Original Vocal Mix,Shardana,Shamur,2008-01-01,221053,49,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-03-07T18:19:59Z,"desi pop,bollywood",Loud Bit Records,0.93,0.531,4.0,-6.122,0.0,0.0971,0.0141,0.0,0.0529,0.797,113.988,4.0
spotify:track:60ZP1x8MShkdYChIDMV2sk,Musu Musu,Pyaar Mein Kabhi Kabhi (Original Motion Picture Soundtrack),Vishal Dadlani;Shiraz;Samrat;Shaan,1999-02-03,247066,46,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-04-05T17:12:45Z,"bollywood,desi,hindi pop,desi pop,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.787,0.509,7.0,-12.727,1.0,0.0556,0.615,0.0,0.0511,0.923,137.979,4.0
spotify:track:2VgbvKdaSOXWByBKYgBsEc,Love Mera Hit Hit,Billu,Pritam;Neeraj Shridhar;Tulsi Kumar;Ashish Pandit,2009-01-05,286034,64,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-04-05T17:14:08Z,"bollywood,hindi pop,desi",T-Series,0.825,0.944,0.0,-4.98,1.0,0.0382,0.0871,0.0102,0.345,0.919,104.844,4.0
spotify:track:6O2UGqSFl9KWMbBrHho8os,Tip Tip Barsa Paani - Hip Hop Remix,Tip Tip Barsa Paani - Hip Hop Remix,Udit Narayan;Alka Yagnik,2019-07-04,253520,52,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-04-05T17:13:35Z,"bollywood,hindi pop,desi",Ishtar Music Pvt. Ltd.,0.708,0.897,5.0,-4.083,1.0,0.102,0.0683,0.394,0.137,0.936,103.163,4.0
spotify:track:7FyF8fsgmBJKWmcS44NHkL,Bheegi Bheegi Raton Mein,Bheegi Bheegi Raton Mein... Kabhi To Nazar Milao,Adnan Sami,1997-01-01,358852,0,False,31jgnbxervfj4mzb2hl5mdmyv4pu,2025-04-05T17:14:47Z,"sufi,qawwali,desi pop,ghazal,bollywood,telugu pop,tollywood",Oriental Star Agencies Ltd,0.64,0.469,9.0,-11.206,0.0,0.0278,0.498,2.74e-06,0.277,0.773,103.047,4.0
